Id,tanggal,tweet_clean,retweet,token,stop,stemmed
1.66e+18,14/05/2023,  Harusnya partai gelora sdh menyatakan dukunganya ke salah satu capres jadi jelas kakinya di mana jangan final baru mau netapin masa kalah sama PSI,0,"['Harusnya', 'partai', 'gelora', 'sdh', 'menyatakan', 'dukunganya', 'ke', 'salah', 'satu', 'capres', 'jadi', 'jelas', 'kakinya', 'di', 'mana', 'jangan', 'final', 'baru', 'mau', 'netapin', 'masa', 'kalah', 'sama', 'PSI']","['Harusnya', 'partai', 'gelora', 'sdh', 'menyatakan', 'dukunganya', 'salah', 'satu', 'capres', 'jadi', 'jelas', 'kakinya', 'mana', 'jangan', 'final', 'baru', 'mau', 'netapin', 'masa', 'kalah', 'sama', 'PSI']","['harus', 'partai', 'gelora', 'sdh', 'nyata', 'dukunganya', 'salah', 'satu', 'capres', 'jadi', 'jelas', 'kaki', 'mana', 'jangan', 'final', 'baru', 'mau', 'netapin', 'masa', 'kalah', 'sama', 'psi']"
1.66e+18,14/05/2023, Oiya si Arhan bisa main ga min di final,0,"['Oiya', 'si', 'Arhan', 'bisa', 'main', 'ga', 'min', 'di', 'final']","['Oiya', 'si', 'Arhan', 'main', 'ga', 'min', 'final']","['oiya', 'si', 'arhan', 'main', 'ga', 'min', 'final']"
1.66e+18,14/05/2023, hi Ini menarik bgt kisah zhang hao mirip webtoon yg rilis th lalu Outfit perform & uniform sama final dapet rank  bahk…,1026,"['hi', 'Ini', 'menarik', 'bgt', 'kisah', 'zhang', 'hao', 'mirip', 'webtoon', 'yg', 'rilis', 'th', 'lalu', 'Outfit', 'perform', '&', 'uniform', 'sama', 'final', 'dapet', 'rank', 'bahk…']","['hi', 'Ini', 'menarik', 'bgt', 'kisah', 'zhang', 'hao', 'mirip', 'webtoon', 'yg', 'rilis', 'th', 'lalu', 'Outfit', 'perform', '&', 'uniform', 'sama', 'final', 'dapet', 'rank', 'bahk…']","['hi', 'ini', 'tarik', 'bgt', 'kisah', 'zhang', 'hao', 'mirip', 'webtoon', 'yg', 'rilis', 'th', 'lalu', 'outfit', 'perform', '', 'uniform', 'sama', 'final', 'dapet', 'rank', 'bahk']"
1.66e+18,14/05/2023, Terima kasih atas dukungan suporter Indonesia yang hadir pada laga kontra Vietnam di Stadion National Olimpiade Phnom Penh Kambo…,125,"['Terima', 'kasih', 'atas', 'dukungan', 'suporter', 'Indonesia', 'yang', 'hadir', 'pada', 'laga', 'kontra', 'Vietnam', 'di', 'Stadion', 'National', 'Olimpiade', 'Phnom', 'Penh', 'Kambo…']","['Terima', 'kasih', 'atas', 'dukungan', 'suporter', 'Indonesia', 'hadir', 'laga', 'kontra', 'Vietnam', 'Stadion', 'National', 'Olimpiade', 'Phnom', 'Penh', 'Kambo…']","['terima', 'kasih', 'atas', 'dukung', 'suporter', 'indonesia', 'hadir', 'laga', 'kontra', 'vietnam', 'stadion', 'national', 'olimpiade', 'phnom', 'penh', 'kambo']"
1.66e+18,14/05/2023, Motivasi ketum PSSI Erick Thohir jelang lawan Vietnam di semifinal membuahkan hasil Walau dibombardir karena main  orang…,70,"['Motivasi', 'ketum', 'PSSI', 'Erick', 'Thohir', 'jelang', 'lawan', 'Vietnam', 'di', 'semifinal', 'membuahkan', 'hasil', 'Walau', 'dibombardir', 'karena', 'main', 'orang…']","['Motivasi', 'ketum', 'PSSI', 'Erick', 'Thohir', 'jelang', 'lawan', 'Vietnam', 'semifinal', 'membuahkan', 'hasil', 'Walau', 'dibombardir', 'main', 'orang…']","['motivasi', 'tum', 'pssi', 'erick', 'thohir', 'jelang', 'lawan', 'vietnam', 'semifinal', 'buah', 'hasil', 'walau', 'bombardir', 'main', 'orang']"
1.66e+18,14/05/2023,Marika Koroibete Rikiya Matsuda see Wild Knights into final ,0,"['Marika', 'Koroibete', 'Rikiya', 'Matsuda', 'see', 'Wild', 'Knights', 'into', 'final']","['Marika', 'Koroibete', 'Rikiya', 'Matsuda', 'see', 'Wild', 'Knights', 'into', 'final']","['marika', 'koroibete', 'rikiya', 'matsuda', 'see', 'wild', 'knights', 'into', 'final']"
1.66e+18,14/05/2023, Thailand lagi Thailland lagi Dari dulu susah juara karena jumpa final sama thailand King sepak bola asean ,0,"['Thailand', 'lagi', 'Thailland', 'lagi', 'Dari', 'dulu', 'susah', 'juara', 'karena', 'jumpa', 'final', 'sama', 'thailand', 'King', 'sepak', 'bola', 'asean']","['Thailand', 'Thailland', 'Dari', 'dulu', 'susah', 'juara', 'jumpa', 'final', 'sama', 'thailand', 'King', 'sepak', 'bola', 'asean']","['thailand', 'thailland', 'dari', 'dulu', 'susah', 'juara', 'jumpa', 'final', 'sama', 'thailand', 'king', 'sepak', 'bola', 'asean']"
1.66e+18,14/05/2023,  Argentina juara Piala Dunia Indonesia meraih medali emas sepak bola PERTAMA di SEA Games dan Napoli merai…,437,"['Argentina', 'juara', 'Piala', 'Dunia', 'Indonesia', 'meraih', 'medali', 'emas', 'sepak', 'bola', 'PERTAMA', 'di', 'SEA', 'Games', 'dan', 'Napoli', 'merai…']","['Argentina', 'juara', 'Piala', 'Dunia', 'Indonesia', 'meraih', 'medali', 'emas', 'sepak', 'bola', 'PERTAMA', 'SEA', 'Games', 'Napoli', 'merai…']","['argentina', 'juara', 'piala', 'dunia', 'indonesia', 'raih', 'medali', 'emas', 'sepak', 'bola', 'pertama', 'sea', 'games', 'napoli', 'rai']"
1.66e+18,14/05/2023, Saatnya kita patahkan ‘kutukan iniIndonesia akan menantang Thailand pada partai final Sea Games ,27,"['Saatnya', 'kita', 'patahkan', '‘', 'kutukan', 'iniIndonesia', 'akan', 'menantang', 'Thailand', 'pada', 'partai', 'final', 'Sea', 'Games']","['Saatnya', 'patahkan', '‘', 'kutukan', 'iniIndonesia', 'menantang', 'Thailand', 'partai', 'final', 'Sea', 'Games']","['saat', 'patah', '', 'kutu', 'iniindonesia', 'tantang', 'thailand', 'partai', 'final', 'sea', 'games']"
1.66e+18,14/05/2023, Thailand melaju ke babak final dan akan hadapi IndonesiaBolalobFootball ,2,"['Thailand', 'melaju', 'ke', 'babak', 'final', 'dan', 'akan', 'hadapi', 'IndonesiaBolalobFootball']","['Thailand', 'melaju', 'babak', 'final', 'hadapi', 'IndonesiaBolalobFootball']","['thailand', 'laju', 'babak', 'final', 'hadap', 'indonesiabolalobfootball']"
1.66e+18,14/05/2023,  Bisa menang lagi lawan Vietnam di SEA Games dengan kondisi main  orangFINAL CABANG SEPAKBOLA PUTRA KAMI DA…,414,"['Bisa', 'menang', 'lagi', 'lawan', 'Vietnam', 'di', 'SEA', 'Games', 'dengan', 'kondisi', 'main', 'orangFINAL', 'CABANG', 'SEPAKBOLA', 'PUTRA', 'KAMI', 'DA…']","['Bisa', 'menang', 'lawan', 'Vietnam', 'SEA', 'Games', 'kondisi', 'main', 'orangFINAL', 'CABANG', 'SEPAKBOLA', 'PUTRA', 'KAMI', 'DA…']","['bisa', 'menang', 'lawan', 'vietnam', 'sea', 'games', 'kondisi', 'main', 'orangfinal', 'cabang', 'sepakbola', 'putra', 'kami', 'da']"
1.66e+18,14/05/2023, Bukan Medali Emas Ketum PSSI Minta Hal Ini Usai Timnas Indonesia U ke Final SEA Games  ,1,"['Bukan', 'Medali', 'Emas', 'Ketum', 'PSSI', 'Minta', 'Hal', 'Ini', 'Usai', 'Timnas', 'Indonesia', 'U', 'ke', 'Final', 'SEA', 'Games']","['Bukan', 'Medali', 'Emas', 'Ketum', 'PSSI', 'Minta', 'Hal', 'Ini', 'Usai', 'Timnas', 'Indonesia', 'U', 'Final', 'SEA', 'Games']","['bukan', 'medali', 'emas', 'tum', 'pssi', 'minta', 'hal', 'ini', 'usai', 'timnas', 'indonesia', 'u', 'final', 'sea', 'games']"
1.66e+18,14/05/2023,   Iyadan versi seblumnya sdh tidak dipakai lgi jika sdh keluar updte dri Rasul berikutnya dn diclosing final oleh Rasul Muhammad SAW Muhammad mnympaikn ajarn final dri ajarn Rasul sblmnya mana yg ditruskn sperti qurbanhaji dn bagian diperbhruiatau yg baru,0,"['Iyadan', 'versi', 'seblumnya', 'sdh', 'tidak', 'dipakai', 'lgi', 'jika', 'sdh', 'keluar', 'updte', 'dri', 'Rasul', 'berikutnya', 'dn', 'diclosing', 'final', 'oleh', 'Rasul', 'Muhammad', 'SAW', 'Muhammad', 'mnympaikn', 'ajarn', 'final', 'dri', 'ajarn', 'Rasul', 'sblmnya', 'mana', 'yg', 'ditruskn', 'sperti', 'qurbanhaji', 'dn', 'bagian', 'diperbhruiatau', 'yg', 'baru']","['Iyadan', 'versi', 'seblumnya', 'sdh', 'dipakai', 'lgi', 'sdh', 'keluar', 'updte', 'dri', 'Rasul', 'berikutnya', 'dn', 'diclosing', 'final', 'Rasul', 'Muhammad', 'SAW', 'Muhammad', 'mnympaikn', 'ajarn', 'final', 'dri', 'ajarn', 'Rasul', 'sblmnya', 'mana', 'yg', 'ditruskn', 'sperti', 'qurbanhaji', 'dn', 'bagian', 'diperbhruiatau', 'yg', 'baru']","['iyadan', 'versi', 'seblumnya', 'sdh', 'pakai', 'lgi', 'sdh', 'keluar', 'updte', 'dri', 'rasul', 'ikut', 'dn', 'diclosing', 'final', 'rasul', 'muhammad', 'saw', 'muhammad', 'mnympaikn', 'ajarn', 'final', 'dri', 'ajarn', 'rasul', 'sblmnya', 'mana', 'yg', 'ditruskn', 'sperti', 'qurbanhaji', 'dn', 'bagi', 'diperbhruiatau', 'yg', 'baru']"
1.66e+18,14/05/2023, SAB AK FINAL NO JUGAMLS PALTO,0,"['SAB', 'AK', 'FINAL', 'NO', 'JUGAMLS', 'PALTO']","['SAB', 'AK', 'FINAL', 'NO', 'JUGAMLS', 'PALTO']","['sab', 'ak', 'final', 'no', 'jugamls', 'palto']"
1.66e+18,14/05/2023, Pak Erick Thohir Makan siang bersama pemain timnas dan official team di lanjutkan dgn firebriefing sebelum laga semi final s…,18,"['Pak', 'Erick', 'Thohir', 'Makan', 'siang', 'bersama', 'pemain', 'timnas', 'dan', 'official', 'team', 'di', 'lanjutkan', 'dgn', 'firebriefing', 'sebelum', 'laga', 'semi', 'final', 's…']","['Pak', 'Erick', 'Thohir', 'Makan', 'siang', 'bersama', 'pemain', 'timnas', 'official', 'team', 'lanjutkan', 'dgn', 'firebriefing', 'laga', 'semi', 'final', 's…']","['pak', 'erick', 'thohir', 'makan', 'siang', 'sama', 'main', 'timnas', 'official', 'team', 'lanjut', 'dgn', 'firebriefing', 'laga', 'semi', 'final', 's']"
1.66e+18,14/05/2023,   Iya kmren sea games  si vietnam ad park han seo menang melawan is di final,0,"['Iya', 'kmren', 'sea', 'games', 'si', 'vietnam', 'ad', 'park', 'han', 'seo', 'menang', 'melawan', 'is', 'di', 'final']","['Iya', 'kmren', 'sea', 'games', 'si', 'vietnam', 'ad', 'park', 'han', 'seo', 'menang', 'melawan', 'is', 'final']","['iya', 'kmren', 'sea', 'games', 'si', 'vietnam', 'ad', 'park', 'han', 'seo', 'menang', 'lawan', 'is', 'final']"
1.66e+18,14/05/2023, Sukan SEA Alhamdulillah Sejarah baru untuk Mobile Legends Malaysia Kita berjaya mara ke Grand Final bagi temasya sukan d…,302,"['Sukan', 'SEA', 'Alhamdulillah', 'Sejarah', 'baru', 'untuk', 'Mobile', 'Legends', 'Malaysia', 'Kita', 'berjaya', 'mara', 'ke', 'Grand', 'Final', 'bagi', 'temasya', 'sukan', 'd…']","['Sukan', 'SEA', 'Alhamdulillah', 'Sejarah', 'baru', 'Mobile', 'Legends', 'Malaysia', 'Kita', 'berjaya', 'mara', 'Grand', 'Final', 'temasya', 'sukan', 'd…']","['sukan', 'sea', 'alhamdulillah', 'sejarah', 'baru', 'mobile', 'legends', 'malaysia', 'kita', 'jaya', 'mara', 'grand', 'final', 'temasya', 'sukan', 'd']"
1.66e+18,14/05/2023, Kalahkan Vietnam  amankan  tiket ke babak final Sepak Bola SEA Games  KambojaSaatnya Garuda Muda berkata Fi…,95,"['Kalahkan', 'Vietnam', 'amankan', 'tiket', 'ke', 'babak', 'final', 'Sepak', 'Bola', 'SEA', 'Games', 'KambojaSaatnya', 'Garuda', 'Muda', 'berkata', 'Fi…']","['Kalahkan', 'Vietnam', 'amankan', 'tiket', 'babak', 'final', 'Sepak', 'Bola', 'SEA', 'Games', 'KambojaSaatnya', 'Garuda', 'Muda', 'berkata', 'Fi…']","['kalah', 'vietnam', 'aman', 'tiket', 'babak', 'final', 'sepak', 'bola', 'sea', 'games', 'kambojasaatnya', 'garuda', 'muda', 'kata', 'fi']"
1.66e+18,14/05/2023,Final Cal Poly  Utah ,0,"['Final', 'Cal', 'Poly', 'Utah']","['Final', 'Cal', 'Poly', 'Utah']","['final', 'cal', 'poly', 'utah']"
1.66e+18,14/05/2023, soal akuntansi berarti alih pendapatan dari aktivitas usahamalah jadinya pendapatan dari gainlosses penjualan aset kahte…,1,"['soal', 'akuntansi', 'berarti', 'alih', 'pendapatan', 'dari', 'aktivitas', 'usahamalah', 'jadinya', 'pendapatan', 'dari', 'gainlosses', 'penjualan', 'aset', 'kahte…']","['soal', 'akuntansi', 'berarti', 'alih', 'pendapatan', 'aktivitas', 'usahamalah', 'jadinya', 'pendapatan', 'gainlosses', 'penjualan', 'aset', 'kahte…']","['soal', 'akuntansi', 'arti', 'alih', 'dapat', 'aktivitas', 'usahamalah', 'jadi', 'dapat', 'gainlosses', 'jual', 'aset', 'kahte']"
1.66e+18,14/05/2023,Thailand Tantang Indonesia di Final SEA Games  Usai Lumat Myanmar di Semifinal ,0,"['Thailand', 'Tantang', 'Indonesia', 'di', 'Final', 'SEA', 'Games', 'Usai', 'Lumat', 'Myanmar', 'di', 'Semifinal']","['Thailand', 'Tantang', 'Indonesia', 'Final', 'SEA', 'Games', 'Usai', 'Lumat', 'Myanmar', 'Semifinal']","['thailand', 'tantang', 'indonesia', 'final', 'sea', 'games', 'usai', 'lumat', 'myanmar', 'semifinal']"
1.66e+18,14/05/2023, Nih guys MD pelatnas pratama Indonesia udah bisa bikin all Indonesian final di Swedia mweheheh Ini kah yg tante yennie m…,99,"['Nih', 'guys', 'MD', 'pelatnas', 'pratama', 'Indonesia', 'udah', 'bisa', 'bikin', 'all', 'Indonesian', 'final', 'di', 'Swedia', 'mweheheh', 'Ini', 'kah', 'yg', 'tante', 'yennie', 'm…']","['Nih', 'guys', 'MD', 'pelatnas', 'pratama', 'Indonesia', 'udah', 'bikin', 'all', 'Indonesian', 'final', 'Swedia', 'mweheheh', 'Ini', 'yg', 'tante', 'yennie', 'm…']","['nih', 'guys', 'md', 'pelatnas', 'pratama', 'indonesia', 'udah', 'bikin', 'all', 'indonesian', 'final', 'swedia', 'mweheheh', 'ini', 'yg', 'tante', 'yennie', 'm']"
1.66e+18,14/05/2023,Alhamdulillah pada hasil laga semifinal TIMNAS Indonesia vs Vietnam berakhir dengan skor _ untuk kemenangan TIMNAS Indonesia  olympic stadium pnomph penh kambojaMaka dipastikan TIMNAS Indonesia masuk putaran final SEA Games TimnasDay…  ,13,"['Alhamdulillah', 'pada', 'hasil', 'laga', 'semifinal', 'TIMNAS', 'Indonesia', 'vs', 'Vietnam', 'berakhir', 'dengan', 'skor', '_', 'untuk', 'kemenangan', 'TIMNAS', 'Indonesia', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojaMaka', 'dipastikan', 'TIMNAS', 'Indonesia', 'masuk', 'putaran', 'final', 'SEA', 'Games', 'TimnasDay…']","['Alhamdulillah', 'hasil', 'laga', 'semifinal', 'TIMNAS', 'Indonesia', 'vs', 'Vietnam', 'berakhir', 'skor', '_', 'kemenangan', 'TIMNAS', 'Indonesia', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojaMaka', 'dipastikan', 'TIMNAS', 'Indonesia', 'masuk', 'putaran', 'final', 'SEA', 'Games', 'TimnasDay…']","['alhamdulillah', 'hasil', 'laga', 'semifinal', 'timnas', 'indonesia', 'vs', 'vietnam', 'akhir', 'skor', '', 'menang', 'timnas', 'indonesia', 'olympic', 'stadium', 'pnomph', 'penh', 'kambojamaka', 'pasti', 'timnas', 'indonesia', 'masuk', 'putar', 'final', 'sea', 'games', 'timnasday']"
1.66e+18,14/05/2023, FT Indonesia  VietnamINDONESIA LOLOS KE FINAL SEA GAMES  SECARA DRAMATISMain dengan  pemain sejak menit…,1358,"['FT', 'Indonesia', 'VietnamINDONESIA', 'LOLOS', 'KE', 'FINAL', 'SEA', 'GAMES', 'SECARA', 'DRAMATISMain', 'dengan', 'pemain', 'sejak', 'menit…']","['FT', 'Indonesia', 'VietnamINDONESIA', 'LOLOS', 'KE', 'FINAL', 'SEA', 'GAMES', 'SECARA', 'DRAMATISMain', 'pemain', 'sejak', 'menit…']","['ft', 'indonesia', 'vietnamindonesia', 'lolos', 'ke', 'final', 'sea', 'games', 'cara', 'dramatismain', 'main', 'sejak', 'menit']"
1.66e+18,14/05/2023,College BaseballNonConferenceFinalrpi  Cal Poly rpi  Utah ,0,"['College', 'BaseballNonConferenceFinalrpi', 'Cal', 'Poly', 'rpi', 'Utah']","['College', 'BaseballNonConferenceFinalrpi', 'Cal', 'Poly', 'rpi', 'Utah']","['college', 'baseballnonconferencefinalrpi', 'cal', 'poly', 'rpi', 'utah']"
1.66e+18,14/05/2023, Breaking News  Indonesia akan menantang Thailand langganan medali emas Sea Games di babak final Selasa …,1,"['Breaking', 'News', 'Indonesia', 'akan', 'menantang', 'Thailand', 'langganan', 'medali', 'emas', 'Sea', 'Games', 'di', 'babak', 'final', 'Selasa', '…']","['Breaking', 'News', 'Indonesia', 'menantang', 'Thailand', 'langganan', 'medali', 'emas', 'Sea', 'Games', 'babak', 'final', 'Selasa', '…']","['breaking', 'news', 'indonesia', 'tantang', 'thailand', 'langgan', 'medali', 'emas', 'sea', 'games', 'babak', 'final', 'selasa', '']"
1.66e+18,11/5/2023,SEA Games   Team EventFINAL  Mens TeamINA   MAS MDPramudya KUSUMAWARDANAYeremia Erich Yoche Yacob RAMBITAN  vs CHIA WeijieLIEW Xun    WINEMAAAAASSSSSSeaGamesBhulukhudukTV,18,"['SEA', 'Games', 'Team', 'EventFINAL', 'Mens', 'TeamINA', 'MAS', 'MDPramudya', 'KUSUMAWARDANAYeremia', 'Erich', 'Yoche', 'Yacob', 'RAMBITAN', 'vs', 'CHIA', 'WeijieLIEW', 'Xun', 'WINEMAAAAASSSSSSeaGamesBhulukhudukTV']","['SEA', 'Games', 'Team', 'EventFINAL', 'Mens', 'TeamINA', 'MAS', 'MDPramudya', 'KUSUMAWARDANAYeremia', 'Erich', 'Yoche', 'Yacob', 'RAMBITAN', 'vs', 'CHIA', 'WeijieLIEW', 'Xun', 'WINEMAAAAASSSSSSeaGamesBhulukhudukTV']","['sea', 'games', 'team', 'eventfinal', 'mens', 'teamina', 'mas', 'mdpramudya', 'kusumawardanayeremia', 'erich', 'yoche', 'yacob', 'rambitan', 'vs', 'chia', 'weijieliew', 'xun', 'winemaaaaasssssseagamesbhulukhuduktv']"
1.66e+18,11/5/2023,kenapa yh ini jadi deja vu waktu final bp ,0,"['kenapa', 'yh', 'ini', 'jadi', 'deja', 'vu', 'waktu', 'final', 'bp']","['yh', 'jadi', 'deja', 'vu', 'waktu', 'final', 'bp']","['yh', 'jadi', 'deja', 'vu', 'waktu', 'final', 'bp']"
1.66e+18,11/5/2023, RESMI  Tim Indonesia memutuskan untuk mundur dari laga final eSports Valorant vs Singapura Indonesia mundur sebagai ben…,1172,"['RESMI', 'Tim', 'Indonesia', 'memutuskan', 'untuk', 'mundur', 'dari', 'laga', 'final', 'eSports', 'Valorant', 'vs', 'Singapura', 'Indonesia', 'mundur', 'sebagai', 'ben…']","['RESMI', 'Tim', 'Indonesia', 'memutuskan', 'mundur', 'laga', 'final', 'eSports', 'Valorant', 'vs', 'Singapura', 'Indonesia', 'mundur', 'ben…']","['resmi', 'tim', 'indonesia', 'putus', 'mundur', 'laga', 'final', 'esports', 'valorant', 'vs', 'singapura', 'indonesia', 'mundur', 'ben']"
1.66e+18,11/5/2023, Final  vs   jagoan kalian siapa YouNT UNTYTheSingingBee,40,"['Final', 'vs', 'jagoan', 'kalian', 'siapa', 'YouNT', 'UNTYTheSingingBee']","['Final', 'vs', 'jagoan', 'kalian', 'siapa', 'YouNT', 'UNTYTheSingingBee']","['final', 'vs', 'jago', 'kalian', 'siapa', 'yount', 'untythesingingbee']"
1.66e+18,11/5/2023, Mungkin ini tdk pernah terjadi sebelumnyaAtlet Kamboja Non Sromoachkroham dpt emas SEA Games  via kemenangan WO di…,4960,"['Mungkin', 'ini', 'tdk', 'pernah', 'terjadi', 'sebelumnyaAtlet', 'Kamboja', 'Non', 'Sromoachkroham', 'dpt', 'emas', 'SEA', 'Games', 'via', 'kemenangan', 'WO', 'di…']","['Mungkin', 'tdk', 'pernah', 'terjadi', 'sebelumnyaAtlet', 'Kamboja', 'Non', 'Sromoachkroham', 'dpt', 'emas', 'SEA', 'Games', 'via', 'kemenangan', 'WO', 'di…']","['mungkin', 'tdk', 'pernah', 'jadi', 'sebelumnyaatlet', 'kamboja', 'non', 'sromoachkroham', 'dpt', 'emas', 'sea', 'games', 'via', 'menang', 'wo', 'di']"
1.66e+18,11/5/2023, Di babak semifinal Non Sromoachkroham seharusnya ketemu wakil Malaysia Muhammad Khoirul Namun yg bersangkutan tidak m…,173,"['Di', 'babak', 'semifinal', 'Non', 'Sromoachkroham', 'seharusnya', 'ketemu', 'wakil', 'Malaysia', 'Muhammad', 'Khoirul', 'Namun', 'yg', 'bersangkutan', 'tidak', 'm…']","['Di', 'babak', 'semifinal', 'Non', 'Sromoachkroham', 'ketemu', 'wakil', 'Malaysia', 'Muhammad', 'Khoirul', 'Namun', 'yg', 'bersangkutan', 'm…']","['di', 'babak', 'semifinal', 'non', 'sromoachkroham', 'ketemu', 'wakil', 'malaysia', 'muhammad', 'khoirul', 'namun', 'yg', 'sangkut', 'm']"
1.66e+18,11/5/2023, Mens Team  FINALINA  MASChristian Adinata vs Lee Shun Yang Keren Nata Kini Indonesia berbalik ung…,220,"['Mens', 'Team', 'FINALINA', 'MASChristian', 'Adinata', 'vs', 'Lee', 'Shun', 'Yang', 'Keren', 'Nata', 'Kini', 'Indonesia', 'berbalik', 'ung…']","['Mens', 'Team', 'FINALINA', 'MASChristian', 'Adinata', 'vs', 'Lee', 'Shun', 'Yang', 'Keren', 'Nata', 'Kini', 'Indonesia', 'berbalik', 'ung…']","['mens', 'team', 'finalina', 'maschristian', 'adinata', 'vs', 'lee', 'shun', 'yang', 'keren', 'nata', 'kini', 'indonesia', 'balik', 'ung']"
1.66e+18,11/5/2023,Knp dah indo itu kalau bawa nama club jgkalau bawa negara jagonya ilang pas final Gorogikah ladies,0,"['Knp', 'dah', 'indo', 'itu', 'kalau', 'bawa', 'nama', 'club', 'jgkalau', 'bawa', 'negara', 'jagonya', 'ilang', 'pas', 'final', 'Gorogikah', 'ladies']","['Knp', 'dah', 'indo', 'kalau', 'bawa', 'nama', 'club', 'jgkalau', 'bawa', 'negara', 'jagonya', 'ilang', 'pas', 'final', 'Gorogikah', 'ladies']","['knp', 'dah', 'indo', 'kalau', 'bawa', 'nama', 'club', 'jgkalau', 'bawa', 'negara', 'jago', 'ilang', 'pas', 'final', 'gorogikah', 'ladies']"
1.66e+18,11/5/2023,eh jujur gue nonton final badminton sea games aja gak berani gimana nanti pas sc ya ,0,"['eh', 'jujur', 'gue', 'nonton', 'final', 'badminton', 'sea', 'games', 'aja', 'gak', 'berani', 'gimana', 'nanti', 'pas', 'sc', 'ya']","['eh', 'jujur', 'gue', 'nonton', 'final', 'badminton', 'sea', 'games', 'aja', 'gak', 'berani', 'gimana', 'pas', 'sc']","['eh', 'jujur', 'gue', 'nonton', 'final', 'badminton', 'sea', 'games', 'aja', 'gak', 'berani', 'gimana', 'pas', 'sc']"
1.66e+18,11/5/2023, Mens Team  FINALINA  MASPramudya KusumawardanaYeremia Erich Yoche Yacob Rambitan vs Chia Wei JieLiew Xun…,18,"['Mens', 'Team', 'FINALINA', 'MASPramudya', 'KusumawardanaYeremia', 'Erich', 'Yoche', 'Yacob', 'Rambitan', 'vs', 'Chia', 'Wei', 'JieLiew', 'Xun…']","['Mens', 'Team', 'FINALINA', 'MASPramudya', 'KusumawardanaYeremia', 'Erich', 'Yoche', 'Yacob', 'Rambitan', 'vs', 'Chia', 'Wei', 'JieLiew', 'Xun…']","['mens', 'team', 'finalina', 'maspramudya', 'kusumawardanayeremia', 'erich', 'yoche', 'yacob', 'rambitan', 'vs', 'chia', 'wei', 'jieliew', 'xun']"
1.66e+18,11/5/2023,tuhkan menang  sebelah kaki Inter sudah di FinalForzaInter,0,"['tuhkan', 'menang', 'sebelah', 'kaki', 'Inter', 'sudah', 'di', 'FinalForzaInter']","['tuhkan', 'menang', 'sebelah', 'kaki', 'Inter', 'FinalForzaInter']","['tuhkan', 'menang', 'belah', 'kaki', 'inter', 'finalforzainter']"
1.66e+18,11/5/2023, Makanya Aku kira nanti lawan lb dulu kah Ternyata yang turun ke lb cuma yang nanti kalah di final ub FAK ODOAMNE I LOVE HIM BUT FUCK HIM,0,"['Makanya', 'Aku', 'kira', 'nanti', 'lawan', 'lb', 'dulu', 'kah', 'Ternyata', 'yang', 'turun', 'ke', 'lb', 'cuma', 'yang', 'nanti', 'kalah', 'di', 'final', 'ub', 'FAK', 'ODOAMNE', 'I', 'LOVE', 'HIM', 'BUT', 'FUCK', 'HIM']","['Makanya', 'Aku', 'kira', 'lawan', 'lb', 'dulu', 'Ternyata', 'turun', 'lb', 'cuma', 'kalah', 'final', 'ub', 'FAK', 'ODOAMNE', 'I', 'LOVE', 'HIM', 'BUT', 'FUCK', 'HIM']","['makanya', 'aku', 'kira', 'lawan', 'lb', 'dulu', 'nyata', 'turun', 'lb', 'cuma', 'kalah', 'final', 'ub', 'fak', 'odoamne', 'i', 'love', 'him', 'but', 'fuck', 'him']"
1.66e+18,11/5/2023,  Sea Games  Achievement Unlocked  Kursi Warteg for Locker Room Lampu Mobil for Lighting Dipaksa WO d…,380,"['Sea', 'Games', 'Achievement', 'Unlocked', 'Kursi', 'Warteg', 'for', 'Locker', 'Room', 'Lampu', 'Mobil', 'for', 'Lighting', 'Dipaksa', 'WO', 'd…']","['Sea', 'Games', 'Achievement', 'Unlocked', 'Kursi', 'Warteg', 'for', 'Locker', 'Room', 'Lampu', 'Mobil', 'for', 'Lighting', 'Dipaksa', 'WO', 'd…']","['sea', 'games', 'achievement', 'unlocked', 'kursi', 'warteg', 'for', 'locker', 'room', 'lampu', 'mobil', 'for', 'lighting', 'paksa', 'wo', 'd']"
1.66e+18,11/5/2023,kasi lah chialiew menang baru syok tgk match penentu baru final namanya hehehe,0,"['kasi', 'lah', 'chialiew', 'menang', 'baru', 'syok', 'tgk', 'match', 'penentu', 'baru', 'final', 'namanya', 'hehehe']","['kasi', 'lah', 'chialiew', 'menang', 'baru', 'syok', 'tgk', 'match', 'penentu', 'baru', 'final', 'namanya', 'hehehe']","['kasi', 'lah', 'chialiew', 'menang', 'baru', 'syok', 'tgk', 'match', 'tentu', 'baru', 'final', 'nama', 'hehehe']"
